"Cylinders","Price","Brand_encoded","Model_encoded","Car_Suv_encoded","UsedOrNew_encoded","Transmission_encoded","DriveType_encoded","FuelType_encoded","ColourExtInt_encoded","Location_encoded","BodyType_encoded","Kilometres_num","age","Price_log"
5,38990,29,348,30,0,1,3,2,173,328,4,102802,6,4.59096437365715
5,23990,29,348,30,0,1,3,2,240,243,4,205925,11,4.38004835073693
4,41990,47,417,28,0,1,0,3,148,154,5,85175,7,4.62315621732216
4,34868,17,258,28,0,1,0,1,207,308,5,29661,5,4.5424394925234
5,39990,29,348,30,0,1,3,2,240,328,4,176988,6,4.60196226407481
4,20990,33,334,28,0,1,4,3,240,174,5,56762,11,4.3220331286318
6,87990,55,482,28,0,1,4,3,207,573,5,83850,6,4.94443825339761
4,23990,39,361,28,0,1,0,1,170,161,5,148109,7,4.38004835073693
4,4990,39,171,13,0,1,0,1,148,86,3,301301,17,3.69818756986612
4,33888,33,334,28,0,1,4,3,211,282,5,88198,6,4.53005875382146
4,24990,17,183,7,0,1,2,3,124,337,1,168460,9,4.39778363450951
4,69888,42,265,13,0,1,2,3,312,575,3,6558,3,4.84440882645767
4,55800,45,441,28,0,1,4,3,211,482,5,32883,6,4.74664198192307
4,11999,18,159,13,0,1,4,1,207,66,3,173657,13,4.07918124604763
4,43498,21,228,28,0,1,4,2,170,381,5,18989,3,4.63847927305869
4,70610,40,382,28,0,1,3,2,240,395,5,44740,3,4.84887236205995
4,11999,39,181,7,0,1,0,1,170,66,1,229876,19,4.07918124604763
6,89990,54,535,30,0,1,3,2,247,534,4,108775,5,4.95419907781952
5,32990,23,323,30,0,1,3,2,170,161,4,107817,12,4.51839547977389
6,6900,17,298,28,0,1,3,1,170,131,5,249000,19,3.838912027406
4,25990,13,256,30,0,1,3,2,159,298,4,234032,8,4.41482298924042
4,11990,22,241,28,0,1,3,1,211,135,5,240000,14,4.07885540297977
6,33888,21,331,7,0,1,0,1,159,329,1,95352,7,4.53005875382146
4,47980,39,333,30,0,0,3,2,211,365,4,120381,9,4.68106929511068
4,48888,39,333,30,0,1,3,2,247,386,4,87350,7,4.68921115407865
4,74800,45,494,28,0,1,4,3,211,482,5,6867,4,4.87390740390161
4,29990,13,256,30,0,1,2,2,159,440,4,64019,8,4.47699094682793
4,11988,14,151,4,0,1,0,1,219,70,0,95873,15,4.07878296019696
4,13999,29,348,30,0,1,3,2,136,66,4,285855,14,4.14612803567824
4,40999,40,328,30,0,1,3,2,211,131,4,142653,9,4.61278385671974
4,13990,21,288,28,0,1,4,2,169,66,5,221000,15,4.14584875659054
4,39987,21,331,7,0,1,0,2,247,205,1,56264,6,4.60192968343623
4,26888,17,259,28,0,1,0,1,198,329,5,59668,5,4.4295746511427
4,28977,33,237,4,0,1,0,3,211,433,0,54359,6,4.46206840808694
6,44990,38,416,28,0,1,3,1,116,298,5,125343,9,4.65312564619192
4,45990,39,333,30,0,1,3,2,240,378,4,113065,6,4.66267285270864
6,72894,39,336,28,0,1,4,3,247,381,5,21559,4,4.86269774029492
4,57895,39,248,13,0,1,0,4,148,511,3,8705,4,4.762648559618
4,47800,45,338,13,0,1,0,3,207,482,3,45548,6,4.6794369821757
6,9999,39,333,30,0,1,2,1,136,66,4,382293,19,4
5,35780,29,348,30,0,1,3,2,207,337,4,124000,11,4.55365247397347
4,11988,20,198,28,0,1,3,1,211,70,5,175058,15,4.07878296019696
4,45990,22,312,28,0,1,3,2,198,164,5,74115,7,4.66267285270864
4,7990,22,89,4,0,0,0,1,155,86,0,172238,16,3.90260113066653
4,46185,14,324,44,1,1,4,3,155,379,5,33,3,4.66451035122358
4,22970,25,320,28,0,1,0,1,155,308,5,31202,4,4.3611799018136
6,11999,39,336,28,0,1,0,1,170,135,5,243125,18,4.07918124604763
4,27868,21,188,4,0,1,0,1,148,308,0,22967,4,4.4451213855675
4,10990,39,210,4,0,0,0,1,148,161,0,140318,16,4.04103720786703
6,20990,13,175,13,0,1,2,1,207,379,3,58000,11,4.3220331286318
5,29990,29,348,30,0,1,3,2,207,337,4,155701,8,4.47699094682793
4,56990,18,362,7,0,1,4,3,228,492,1,1435,3,4.75580627744535
4,54970,39,248,13,0,1,0,4,276,528,3,14269,4,4.74013363746658
6,17990,13,227,13,0,1,2,1,116,328,3,106022,12,4.25505530355744
4,37990,40,328,30,0,1,2,2,155,492,4,51355,7,4.57968072521479
4,9990,13,83,28,0,1,3,2,207,135,5,188391,15,3.99960895897142
4,11900,14,34,4,0,0,0,1,159,86,0,126549,12,4.07558345519381
4,21980,17,189,4,0,1,0,1,228,328,0,56964,6,4.34204744625867
4,15999,20,261,28,0,1,3,2,45,192,5,224200,13,4.20411998265593
4,35990,37,325,28,0,1,0,4,207,492,5,18164,3,4.55619391357285
4,51990,18,200,28,0,1,4,1,362,199,5,15850,3,4.71592817077663
4,40777,23,422,28,0,1,4,2,173,418,5,98555,6,4.61042592153374
4,35880,39,361,28,0,1,4,1,240,509,5,70183,7,4.55486453828593
5,23999,29,348,30,0,1,3,2,97,192,4,178200,13,4.38021124171161
6,30990,13,365,30,0,0,2,1,240,243,4,97363,9,4.49123559003325
4,8999,13,83,28,0,1,0,2,198,58,5,140842,15,3.95424250943932
4,36425,18,362,13,0,0,4,3,170,518,3,38986,9,4.56141148325659
6,29990,13,175,7,0,1,2,3,198,328,1,96456,9,4.47699094682793
6,18990,13,175,13,0,1,2,1,100,161,3,126190,10,4.27854783377585
4,54990,29,335,12,0,1,0,2,247,401,2,12378,4,4.74029161730932
4,6990,20,52,4,0,1,0,1,170,86,0,168427,26,3.84453930212901
4,3990,44,273,13,0,1,0,3,211,135,3,203121,24,3.60108172778402
5,48888,29,348,30,0,1,3,2,314,337,4,96954,8,4.68921115407865
4,29490,39,210,4,0,1,0,4,207,161,0,79023,7,4.4696894991411
4,61880,39,481,28,0,1,3,2,207,509,5,144271,4,4.7915573233042
4,38990,37,365,30,0,1,3,2,240,401,4,7105,4,4.59096437365715
4,35990,39,481,28,0,1,3,2,240,387,5,174431,14,4.55619391357285
4,58880,39,333,30,0,0,3,2,240,394,4,38410,3,4.76997517719211
4,52950,41,345,28,0,1,4,3,240,394,5,124000,9,4.72387416633927
5,40980,29,348,30,0,1,2,2,240,328,4,91873,5,4.61258255165383
6,23990,38,274,28,0,1,3,2,211,275,5,143960,10,4.38004835073693
4,49990,45,392,28,0,1,4,3,240,192,5,66000,8,4.69889182429286
4,48999,45,346,4,0,1,4,1,219,337,0,47000,6,4.69019608002851
4,62490,50,483,28,0,1,4,2,247,387,5,130279,8,4.79581747443548
4,44990,15,250,28,0,1,0,1,207,337,5,10,2,4.65312564619192
4,36990,37,365,30,0,1,3,2,234,387,4,48433,4,4.5680960720186
4,36980,22,277,30,0,0,3,2,207,365,4,117176,6,4.5679786507012
6,89800,42,515,13,0,1,2,2,219,482,3,28119,7,4.95328117288182
4,39990,17,259,28,0,1,4,1,247,518,5,16440,4,4.60196226407481
4,9998,39,171,4,0,1,0,1,99,209,0,177387,15,3.99995656838019
4,15990,12,95,4,0,1,0,3,86,155,0,54600,10,4.20387562327733
4,24989,23,223,28,0,1,0,1,92,155,5,50526,5,4.39776625612645
6,8500,13,33,28,0,1,4,1,148,15,5,215216,20,3.92947001617749
4,26888,21,228,28,0,1,0,1,240,490,5,55629,8,4.4295746511427
4,58888,42,374,28,0,1,3,3,411,549,5,58132,7,4.77003417958424
6,64888,21,421,13,0,1,2,1,314,490,3,22160,4,4.81217108132737
4,25950,20,240,28,0,1,0,1,159,438,5,80181,6,4.41415409768021
4,12990,39,306,12,0,0,2,1,207,62,2,294000,17,4.11364258277174
4,40980,39,333,30,0,1,3,2,207,365,4,148354,8,4.61258255165383
4,15990,20,236,30,0,0,3,2,171,194,4,188881,19,4.20387562327733
6,15990,23,354,28,0,1,3,1,170,62,5,184000,13,4.20387562327733
4,43990,37,325,28,0,1,3,1,247,154,5,11910,3,4.64336383443755
4,18985,39,361,28,0,1,0,1,219,347,5,83281,13,4.27843347653742
4,22990,39,210,13,0,1,0,1,148,189,3,82014,6,4.36155786144052
4,29990,50,483,28,0,1,4,2,79,312,5,172050,10,4.47699094682793
6,14990,33,269,13,0,1,4,3,148,448,3,100169,16,4.17583060416225
4,29999,17,298,28,0,1,4,2,271,209,5,114531,10,4.47712125471966
4,29990,39,210,4,0,1,0,1,109,469,0,10581,7,4.47699094682793
4,30888,17,258,28,0,1,4,2,211,272,5,94626,8,4.48980384868631
4,54990,51,256,30,0,1,3,2,170,446,4,88602,7,4.74029161730932
4,21973,18,362,13,0,0,4,3,159,554,3,176000,13,4.34190912017977
6,12500,29,126,13,0,1,2,1,100,399,3,152426,21,4.09694475517694
4,26888,39,210,4,0,1,0,1,148,424,0,80219,6,4.4295746511427
4,25888,14,224,28,0,1,0,3,247,347,5,51857,6,4.41311527550751
4,48990,23,283,28,0,1,4,1,219,272,5,6010,3,4.69011630432772
4,21990,23,127,4,0,0,0,1,173,448,0,55923,7,4.34224497854712
6,17999,13,175,30,0,0,2,1,188,74,4,219663,15,4.25527250510331
6,11990,42,374,28,0,1,3,2,207,448,5,136937,18,4.07885540297977
4,53755,39,361,28,0,1,0,4,314,308,5,39409,6,4.73042694526604
4,22900,23,223,28,0,1,0,1,86,155,5,66969,9,4.35985444675036
4,20990,17,189,4,0,0,0,1,290,180,0,65765,6,4.3220331286318
6,36977,39,438,28,0,1,4,2,148,433,5,181921,9,4.56794341811432
4,10990,17,111,13,0,0,0,1,207,389,3,145010,12,4.04103720786703
4,13997,22,136,28,0,1,3,2,155,110,5,247594,15,4.1460659891774
4,6986,21,106,4,0,1,0,1,132,209,0,226463,18,3.84429074325434
4,58990,40,328,30,0,1,3,2,240,490,4,29852,4,4.77078575827799
4,10999,13,46,13,0,1,0,1,219,42,3,95866,15,4.04139268515823
6,68888,45,436,30,0,1,3,2,314,429,4,97335,5,4.83814988053333
4,41711,39,481,28,0,1,3,2,127,451,5,232241,11,4.62026101382425
4,15999,17,102,28,0,1,4,1,211,132,5,152869,14,4.20411998265593
5,51992,29,348,30,0,1,3,2,240,243,4,79671,5,4.71594487698074
4,36990,21,331,7,0,1,0,2,136,554,1,71081,6,4.5680960720186
4,23993,17,258,28,0,1,4,1,157,209,5,106961,9,4.38010265451716
4,47990,45,433,13,0,1,2,3,177,199,3,52669,8,4.68115979952519
4,24950,39,210,4,0,1,0,1,109,438,0,80012,6,4.39708795620305
4,32990,39,210,4,0,1,0,4,96,155,0,16788,4,4.51839547977389
6,66990,21,421,13,0,1,2,1,173,337,3,17338,3,4.82601646071751
4,26990,18,200,28,0,1,4,1,170,102,5,80891,8,4.43121897519885
6,10990,22,241,28,0,1,3,1,198,12,5,185117,17,4.04103720786703
4,13999,36,75,7,0,1,2,2,159,62,1,131716,11,4.14612803567824
4,30790,21,199,28,0,1,0,1,207,308,5,15586,3,4.4884237937239
4,22888,21,106,4,0,1,0,1,240,490,0,60150,4,4.35962681915035
4,29999,39,306,12,0,1,2,2,207,210,2,144000,9,4.47712125471966
4,43990,22,277,30,0,1,3,2,171,312,4,86111,5,4.64336383443755
4,16851,26,304,28,0,1,0,3,157,209,5,96477,10,4.22665145045481
4,69990,39,481,28,0,1,3,2,240,469,5,98750,6,4.84504219856241
4,27995,18,200,28,0,1,4,1,118,209,5,111512,7,4.44709598484138
4,89990,55,482,28,0,1,4,3,334,418,5,31063,4,4.95419907781952
4,49999,17,189,13,0,1,0,3,300,209,3,22016,3,4.69897000433602
4,16990,29,49,4,0,0,0,1,197,208,0,95885,12,4.23021893988738
4,22990,23,150,4,0,1,0,1,211,424,0,81747,7,4.36155786144052
4,34990,39,210,4,0,1,0,4,169,354,0,54221,7,4.54395635426559
4,23990,39,210,13,0,1,0,1,207,554,3,63271,7,4.38004835073693
6,23990,20,261,28,0,1,0,3,207,63,5,121963,12,4.38004835073693
4,36990,22,312,28,0,1,3,2,136,272,5,145762,10,4.5680960720186
4,20990,14,224,28,0,1,0,1,92,180,5,96992,8,4.3220331286318
4,29990,39,210,4,0,1,0,1,211,241,0,43493,4,4.47699094682793
4,59998,29,418,28,0,1,3,2,418,381,5,58710,4,4.77814401208196
6,10990,29,126,13,0,1,2,1,87,189,3,249825,12,4.04103720786703
4,10990,13,46,13,0,1,0,1,211,63,3,122087,14,4.04103720786703
4,32990,39,248,13,0,1,0,1,118,278,3,63414,6,4.51839547977389
4,43990,22,312,28,0,1,3,2,306,354,5,89199,5,4.64336383443755
4,28490,22,241,28,0,1,0,1,207,189,5,80454,6,4.45470769272351
4,31477,23,223,28,0,1,0,1,247,189,5,12686,6,4.4980071310391
4,26990,22,254,28,0,1,0,1,247,261,5,51458,7,4.43121897519885
4,21995,15,218,28,0,1,0,1,157,240,5,93339,8,4.34234371100984
4,27990,15,202,4,0,1,0,1,294,155,0,46000,8,4.44701841424766
6,29990,39,336,28,0,1,0,1,240,181,5,194900,9,4.47699094682793
4,38990,45,299,13,0,1,2,3,387,343,3,62014,8,4.59096437365715
4,25990,17,189,4,0,1,0,1,127,469,0,42683,6,4.41482298924042
4,21990,23,283,28,0,1,4,1,155,272,5,130664,11,4.34224497854712
5,29990,29,348,30,0,1,3,2,159,469,4,172489,10,4.47699094682793
4,47950,33,412,28,0,1,4,3,314,433,5,10826,4,4.68079766864857
6,37999,39,336,28,0,1,0,1,98,389,5,60738,7,4.57978359661681
4,99490,50,483,28,0,1,4,3,148,446,5,8267,4,4.99778379605104
4,30777,17,259,28,0,1,0,1,211,347,5,68377,5,4.48824039531403
4,56499,21,228,28,0,1,4,1,247,343,5,19845,4,4.75204844781944
6,5490,29,126,13,0,1,2,1,118,209,3,306071,22,3.73965144370938
4,11989,17,189,7,0,0,0,2,155,83,1,219633,12,4.07881918309885
4,6990,39,361,28,0,1,3,1,148,130,5,136650,25,3.84453930212901
6,78888,47,420,13,0,1,2,3,247,337,3,18277,4,4.89701645096169
4,13990,21,130,13,0,1,0,1,219,62,3,160000,11,4.14584875659054
4,23999,20,198,28,0,1,0,1,157,209,5,99423,6,4.38021124171161
4,16996,21,188,4,0,1,0,1,177,209,0,105920,9,4.23037227441242
4,19999,39,210,4,0,1,0,1,99,209,0,85617,9,4.30102999566398
6,9990,13,175,13,0,1,2,1,207,62,3,189000,17,3.99960895897142
4,45990,39,309,28,0,1,0,4,211,241,5,11049,4,4.66267285270864
6,97888,42,405,28,0,1,4,2,170,518,5,79000,6,4.99073389192872
4,26980,21,188,4,0,1,0,1,131,303,0,23205,5,4.43105804194203
5,26990,29,348,30,0,1,3,2,207,180,4,133168,12,4.43121897519885
6,104990,47,459,28,0,1,4,4,240,511,5,17412,3,5.02115207223317
4,29990,39,361,28,0,1,0,1,314,407,5,76392,9,4.47699094682793
4,38990,21,341,28,0,1,4,1,188,554,5,28216,6,4.59096437365715
4,33990,22,277,30,0,1,3,2,170,180,4,96491,10,4.5313639415202
6,26880,13,175,13,0,1,2,1,240,211,3,109596,9,4.42944542087002
4,13999,20,236,30,0,0,3,2,155,74,4,315001,15,4.14612803567824
4,29488,20,240,28,0,1,0,1,247,189,5,39139,6,4.46966004546311
4,16973,20,236,30,0,0,3,2,127,554,4,255560,15,4.22978419784063
4,39950,22,277,30,0,1,3,2,263,399,4,82463,9,4.60152765446469
4,27490,17,189,4,0,1,0,2,207,343,0,21985,8,4.43919053782757
4,22999,21,188,13,0,1,0,1,148,343,3,60345,6,4.36172783601759
4,37990,26,304,28,0,1,0,3,362,469,5,9500,4,4.57968072521479
4,26890,21,188,13,0,1,0,1,173,343,3,28687,6,4.42960695270328
4,12990,45,211,7,0,1,2,2,207,83,1,354367,19,4.11364258277174
4,21990,14,158,4,0,1,0,1,228,354,0,50783,4,4.34224497854712
4,8497,13,46,13,0,1,0,1,298,62,3,176000,13,3.9293167267535
4,23291,21,188,4,0,1,0,1,314,343,0,59461,6,4.36720678143599
4,34990,22,254,28,0,1,4,1,314,237,5,72141,6,4.54395635426559
4,18411,22,277,30,0,0,3,2,247,451,4,216799,15,4.26510096622194
4,14999,39,210,4,0,1,0,1,170,42,0,229036,13,4.17609125905568
4,42990,39,438,28,0,1,4,2,211,554,5,115130,10,4.63337754722054
4,9990,18,200,28,0,1,4,1,211,62,5,214000,15,3.99960895897142
4,45990,39,361,28,0,1,0,4,207,241,5,51202,4,4.66267285270864
4,13990,23,150,13,0,0,0,1,207,62,3,245000,9,4.14584875659054
4,26890,22,191,28,0,1,0,1,159,343,5,50827,4,4.42960695270328
4,56900,35,355,28,0,1,3,3,240,469,5,1600,3,4.75511989891995
4,25980,22,191,28,0,1,0,1,159,343,5,58210,4,4.41465586290806
6,17990,29,126,13,0,1,2,1,148,62,3,184000,14,4.25505530355744
5,28997,29,348,30,0,0,3,2,100,451,4,202000,11,4.46236804552252
4,38990,37,365,30,0,1,3,2,228,237,4,6665,4,4.59096437365715
6,39990,21,331,7,0,1,0,1,211,389,1,48963,5,4.60196226407481
4,33990,39,210,4,0,1,0,4,148,389,0,51181,5,4.5313639415202
6,14990,29,126,13,0,1,2,1,211,63,3,159295,16,4.17583060416225
4,11990,39,210,4,0,1,0,1,170,83,0,232839,13,4.07885540297977
4,52888,23,354,28,0,1,0,1,334,424,5,3029,3,4.72336535566358
4,38485,36,208,72,1,1,0,1,247,389,5,5,2,4.58530277552171
4,33990,39,210,4,0,1,0,4,99,469,0,65472,6,4.5313639415202
4,19690,38,163,28,0,1,0,3,207,312,5,50625,10,4.29426777217946
4,16999,20,236,30,0,1,3,2,148,210,4,149980,17,4.23044892137827
4,21990,14,158,4,0,1,0,1,240,469,0,36400,6,4.34224497854712
4,43990,35,355,28,0,1,4,1,170,448,5,45436,5,4.64336383443755
4,19990,39,333,30,0,1,2,1,240,469,4,210958,11,4.30083451916161
4,29777,20,198,28,0,1,0,1,170,347,5,71843,6,4.47389552558097
6,50990,44,465,4,0,1,4,3,207,448,0,100698,7,4.70749352913208
4,26995,39,210,4,0,0,0,1,149,240,0,20463,5,4.43129941946935
4,24997,42,360,4,0,1,2,3,170,110,0,106962,11,4.39790526372367
4,15990,23,150,13,0,1,0,1,46,155,3,54688,12,4.20387562327733
4,13990,15,187,7,0,1,0,1,207,83,1,227986,15,4.14584875659054
4,43660,36,371,72,1,1,3,2,211,389,4,8,2,4.64009367845302
4,10990,22,277,30,0,0,2,1,159,181,4,142600,21,4.04103720786703
6,73711,38,498,30,0,1,3,1,247,451,4,42469,5,4.8675381949086
4,27990,23,223,28,0,1,0,1,247,237,5,25276,5,4.44701841424766
4,46990,39,361,28,0,1,0,4,159,469,5,93060,6,4.67201468719918
4,10999,50,483,28,0,1,3,2,127,82,5,276044,15,4.04139268515823
4,5990,39,248,13,0,1,0,1,98,8,3,360151,22,3.77749931959037
4,31990,17,189,4,0,1,0,1,356,180,0,47500,4,4.50502781581696
4,14850,33,237,4,0,1,0,3,170,23,0,103543,12,4.17175569808824
4,34888,21,288,28,0,1,4,2,207,347,5,67902,7,4.54268852173513
4,14490,22,89,13,0,1,0,1,99,208,3,90638,14,4.16109835645092
4,47444,23,354,28,0,1,0,1,211,347,5,50148,7,4.6761904509714
4,24989,18,201,28,0,1,4,1,160,209,5,38455,10,4.39776625612645
4,14990,22,89,13,0,0,0,1,314,181,3,130100,11,4.17583060416225
4,5999,13,46,28,0,0,4,1,207,42,5,295520,23,3.77815125038364
4,46085,14,324,20,1,1,4,3,136,272,5,11,3,4.66356901549458
4,12950,18,200,28,0,0,4,2,207,129,5,246000,13,4.11230330337593
6,9990,42,405,28,0,1,3,2,80,8,5,307826,21,3.99960895897142
4,16372,14,329,28,0,1,3,1,157,209,5,119966,17,4.21412826182341
4,34990,40,328,30,0,1,3,2,157,240,4,138168,8,4.54395635426559
4,43660,36,371,72,1,1,3,2,247,389,4,4,2,4.64009367845302
4,39990,40,328,30,0,1,2,2,157,240,4,29701,4,4.60196226407481
4,21990,22,191,28,0,1,0,1,247,261,5,128842,8,4.34224497854712
6,38990,44,252,13,0,1,4,2,247,237,3,168221,9,4.59096437365715
4,26333,20,198,28,0,1,0,1,177,209,5,64326,6,4.42051683122862
4,29900,20,198,28,0,1,0,1,46,155,5,36855,4,4.4756857129806
4,19988,23,283,28,0,1,0,1,98,469,5,101913,12,4.3007910679878
6,24990,13,175,7,0,1,2,1,170,183,1,67100,13,4.39778363450951
4,40550,36,371,72,1,1,3,2,247,389,4,6,2,4.60800156851331
4,31990,23,150,13,0,0,0,1,148,273,3,8330,4,4.50502781581696
6,11990,13,175,7,0,1,2,1,228,181,1,170400,15,4.07885540297977
4,6990,23,150,4,0,0,0,2,228,130,0,251551,17,3.84453930212901
4,15990,20,52,13,0,1,0,1,240,237,3,144459,12,4.20387562327733
6,10990,45,55,28,0,1,3,2,22,189,5,286123,18,4.04103720786703
4,15990,20,52,13,0,1,0,1,155,83,3,146868,11,4.20387562327733
4,26990,20,240,28,0,1,0,1,314,261,5,70057,9,4.43121897519885
4,24888,15,250,28,0,1,0,1,98,469,5,121542,10,4.39600744770516
4,19990,39,210,4,0,1,0,1,173,273,0,89412,11,4.30083451916161
4,14999,14,274,28,0,1,3,1,211,33,5,196341,14,4.17609125905568
4,21990,29,123,28,0,1,4,3,177,391,5,138852,10,4.34224497854712
4,28990,17,258,28,0,1,4,1,228,469,5,101536,9,4.46226319593422
6,12990,42,389,13,0,1,2,3,27,189,3,197119,21,4.11364258277174
4,10986,45,299,13,0,1,2,3,207,19,3,198777,15,4.04087912451579
4,10990,36,208,28,0,0,4,2,17,189,5,90911,12,4.04103720786703
4,25085,14,177,20,1,1,0,3,155,272,5,15,3,4.39943141793406
4,35680,23,354,28,0,1,0,1,211,273,5,94387,8,4.55243701746406
4,35980,21,341,28,0,1,0,1,224,303,5,16242,4,4.55607322928321
4,22980,21,188,4,0,1,0,1,100,343,0,53201,5,4.3613689227436
4,17990,17,189,4,0,1,0,2,198,181,0,141600,8,4.25505530355744
4,21990,39,333,30,0,0,2,2,314,59,4,205349,11,4.34224497854712
4,8990,13,48,4,0,0,0,1,159,59,0,148436,11,3.95380799766531
4,45989,45,305,28,0,1,4,3,247,209,5,37311,6,4.66266340957404
4,27998,13,256,30,0,1,2,2,207,210,4,84000,6,4.44714252054803
6,9990,20,44,13,0,1,0,3,314,181,3,159700,18,3.99960895897142
4,18990,27,172,28,0,1,0,3,173,448,5,64593,6,4.27854783377585
4,16990,13,83,28,0,1,4,2,240,181,5,59700,12,4.23021893988738
6,18990,42,405,28,0,1,3,2,148,448,5,140507,16,4.27854783377585
4,24990,20,198,28,0,1,0,1,207,445,5,121742,7,4.39778363450951
4,29500,17,189,4,0,1,0,1,149,240,0,47075,6,4.46983673757549
4,68988,39,438,28,0,1,3,2,207,424,5,38506,4,4.83877984986572
4,23990,17,189,4,0,1,0,1,155,318,0,50563,8,4.38004835073693
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,36995,33,372,30,0,1,3,2,109,315,4,65587,9,4.56815477077413
4,48990,13,297,28,0,1,3,2,207,445,5,77484,6,4.69011630432772
5,55480,29,418,28,0,1,3,2,198,447,5,105078,5,4.74414428027738
4,27990,22,191,28,0,1,0,1,247,495,5,35040,4,4.44701841424766
4,20990,39,248,13,0,1,0,1,207,495,3,99549,10,4.3220331286318
4,8990,26,264,28,0,1,0,3,40,19,5,222021,12,3.95380799766531
6,16250,39,333,30,0,0,3,1,219,180,4,330968,19,4.21088009030687
4,59990,40,328,30,0,1,3,2,148,318,4,42603,5,4.77808610132506
4,24990,17,142,4,0,1,0,1,155,495,0,116885,8,4.39778363450951
6,40990,39,336,28,0,1,0,1,127,469,5,71402,7,4.61268851331978
4,46990,20,236,30,0,1,3,2,211,495,4,44501,4,4.67201468719918
4,42990,33,456,7,0,1,0,2,228,273,1,133795,7,4.63337754722054
6,16999,13,175,30,0,1,2,1,207,74,4,205255,16,4.23044892137827
4,35770,33,334,28,0,1,4,3,240,495,5,50591,6,4.55353108128432
4,23990,23,223,28,0,1,0,1,228,355,5,118142,7,4.38004835073693
4,28990,13,256,30,0,1,3,2,207,495,4,140760,13,4.46226319593422
4,17300,44,415,28,0,1,4,3,219,180,5,208068,11,4.23807120613056
4,52990,40,382,28,0,1,3,2,157,355,5,88301,7,4.72420211521888
4,27990,21,188,4,0,1,0,1,207,495,0,39654,4,4.44701841424766
4,35990,23,283,28,0,1,4,2,219,218,5,68518,7,4.55619391357285
4,35684,22,312,28,0,1,3,2,207,347,5,139866,8,4.55248570109295
5,49990,29,348,30,0,1,3,2,207,495,4,143738,7,4.69889182429286
4,28990,17,258,28,0,1,0,1,207,257,5,47281,6,4.46226319593422
4,43650,22,241,73,1,1,0,1,155,325,5,12,2,4.63999419740029
4,13990,17,90,4,0,1,0,1,148,297,0,128362,11,4.14584875659054
4,39490,22,277,30,0,1,3,2,247,355,4,152201,6,4.59649813117851
4,18599,39,171,4,0,1,0,1,170,442,0,92452,11,4.26951294421792
4,38990,27,308,28,0,1,3,3,276,355,5,41588,6,4.59096437365715
6,34599,39,336,28,0,1,0,1,211,442,5,97686,9,4.53907609879278
4,24990,21,188,4,0,1,0,1,247,354,0,59039,5,4.39778363450951
4,34990,17,189,4,0,1,0,1,198,237,0,31597,6,4.54395635426559
4,32990,29,314,28,0,1,0,2,177,442,5,74472,7,4.51839547977389
4,19490,25,140,1,1,1,0,3,148,325,0,12,3,4.28983412148503
4,31990,17,189,4,0,1,0,1,170,237,0,34830,5,4.50502781581696
4,61995,39,481,28,0,1,3,2,240,442,5,136578,6,4.79236366959554
6,7997,13,71,13,0,1,2,1,22,62,3,188000,20,3.9029813997975
4,32990,22,312,28,0,1,3,2,155,297,5,158836,9,4.51839547977389
4,38990,39,361,28,0,1,4,4,170,354,5,219654,5,4.59096437365715
4,36990,29,314,28,0,1,4,2,211,400,5,61948,6,4.5680960720186
4,18999,45,211,12,0,1,2,2,207,442,2,247934,12,4.27875360095283
4,39995,23,150,4,0,1,0,1,211,442,0,17826,3,4.60201655970816
4,26990,22,191,28,0,1,0,1,157,414,5,95154,6,4.43121897519885
4,11990,22,191,28,0,0,3,2,170,62,5,210000,14,4.07885540297977
4,25995,17,189,4,0,0,0,1,219,442,0,34914,5,4.41490652829503
4,12990,13,46,13,0,1,0,1,240,400,3,45255,10,4.11364258277174
4,19990,14,151,4,0,1,0,1,228,351,0,87264,8,4.30083451916161
6,69990,50,483,28,0,1,4,2,300,442,5,77252,8,4.84504219856241
6,8990,29,126,30,0,1,2,1,88,8,4,155269,22,3.95380799766531
4,33990,33,269,28,0,1,4,2,211,400,5,85007,8,4.5313639415202
4,46990,41,439,28,0,1,4,3,425,400,5,63000,6,4.67201468719918
4,48990,33,237,4,0,1,0,3,207,400,0,15885,5,4.69011630432772
4,36990,37,325,28,0,1,4,3,219,297,5,24315,3,4.5680960720186
4,21990,21,331,7,0,1,0,2,159,400,1,227522,9,4.34224497854712
4,39599,33,372,30,0,0,3,2,207,442,4,72189,8,4.59769518592551
4,69990,46,468,28,0,1,4,3,314,442,5,22057,6,4.84504219856241
4,52990,17,258,28,0,1,4,2,240,290,5,25291,3,4.72420211521888
4,15662,13,83,28,0,1,4,2,41,312,5,79301,12,4.19487494793038
4,17990,39,210,4,0,1,0,1,155,92,0,103021,11,4.25505530355744
4,33990,17,298,28,0,1,4,2,148,297,5,169854,7,4.5313639415202
4,16990,45,211,12,0,1,2,2,314,181,2,128100,19,4.23021893988738
4,15990,39,248,13,0,1,0,1,219,153,3,194033,12,4.20387562327733
4,51990,18,251,28,0,1,4,1,372,290,5,6683,3,4.71592817077663
4,25990,13,256,30,0,0,2,2,207,153,4,167533,9,4.41482298924042
4,49990,33,334,28,0,1,4,3,247,400,5,21246,3,4.69889182429286
4,53990,40,382,28,0,1,0,2,240,414,5,34098,3,4.73232137137678
